Date,Open,High,Low,Close,Adj Close,Volume,highorlow,isIncreseing
20-09-2019,10746.79981,11381.90039,10691,11274.2002,11274.2002,1356800,-57.5,0
23-09-2019,11542.7002,11694.84961,11471.34961,11600.2002,11600.2002,882800,2.5,1
24-09-2019,11590.7002,11655.04981,11539.2002,11588.2002,11588.2002,651700,124.649414,1
25-09-2019,11564.84961,11564.9502,11416.09961,11440.2002,11440.2002,629100,-101.350586,0
26-09-2019,11469.84961,11610.84961,11466.34961,11571.2002,11571.2002,844500,43.949218,1
27-09-2019,11556.34961,11593.59961,11499.75,11512.40039,11512.40039,650000,16.700196,1
30-09-2019,11491.15039,11508.25,11390.79981,11474.4502,11474.4502,756800,155.5,1
01-10-2019,11515.40039,11554.2002,11247.90039,11359.90039,11359.90039,1305400,8.25,1
03-10-2019,11322.25,11370.40039,11257.34961,11314,11314,1017500,213.700195,1
04-10-2019,11388.4502,11400.29981,11158.34961,11174.75,11174.75,928500,69.799804,1
07-10-2019,11196.2002,11233.84961,11112.65039,11126.40039,11126.40039,733200,-160.34961,0
09-10-2019,11152.9502,11321.59961,11090.15039,11313.29981,11313.29981,741100,45.950195,1
10-10-2019,11280.5,11293.34961,11208.54981,11234.54981,11234.54981,562000,-47.34961,0
11-10-2019,11257.7002,11362.90039,11189.40039,11305.04981,11305.04981,737800,-5.25,0
14-10-2019,11335.90039,11420.4502,11290.04981,11341.15039,11341.15039,587600,-67.450196,0
15-10-2019,11360.84961,11462.34961,11342.09961,11428.29981,11428.29981,527400,0.950195,1
16-10-2019,11464.9502,11481.04981,11411.09961,11464,11464,533500,-120.049804,0
17-10-2019,11466.29981,11599.09961,11439.65039,11586.34961,11586.34961,797600,-81.549804,0
18-10-2019,11580.29981,11684.7002,11553.15039,11661.84961,11661.84961,853400,68.800782,1
22-10-2019,11657.15039,11714.34961,11573.65039,11588.34961,11588.34961,867600,-7.899414,0
23-10-2019,11596.2002,11651.59961,11554.40039,11604.09961,11604.09961,664200,79.050782,1
24-10-2019,11661.65039,11679.59961,11534.65039,11582.59961,11582.59961,700500,62.25,1
25-10-2019,11646.15039,11646.90039,11490.75,11583.90039,11583.90039,812000,-142.899414,0
29-10-2019,11643.9502,11809.40039,11627.34961,11786.84961,11786.84961,951700,39.800782,1
30-10-2019,11883.90039,11883.9502,11784.4502,11844.09961,11844.09961,725200,13,1
31-10-2019,11890.4502,11945,11855.09961,11877.4502,11877.4502,1414800,-4,0
01-11-2019,11886.59961,11918.29981,11843.34961,11890.59961,11890.59961,855300,-12.399414,0
04-11-2019,11928.90039,11989.15039,11905.34961,11941.29981,11941.29981,823100,57.399414,1
05-11-2019,11974.59961,11978.9502,11861.90039,11917.2002,11917.2002,632000,-54.549805,0
06-11-2019,11911.5,12002.90039,11850.25,11966.04981,11966.04981,603400,9.049804,1
07-11-2019,12021.09961,12021.40039,11946.84961,12012.04981,12012.04981,563000,79,1
08-11-2019,11987.15039,12034.15039,11888.75,11908.15039,11908.15039,789300,-34.25,0
11-11-2019,11879.2002,11932.65039,11853.9502,11913.4502,11913.4502,549000,67.84961,1
13-11-2019,11908.29981,11946.79981,11823.2002,11840.4502,11840.4502,659000,-13.349609,0
14-11-2019,11858.75,11895.65039,11802.65039,11872.09961,11872.09961,559500,8.75,1
15-11-2019,11904.2002,11973.65039,11879.25,11895.4502,11895.4502,580200,30.650391,1
18-11-2019,11915.15039,11946.2002,11867.59961,11884.5,11884.5,514400,-20.649414,0
19-11-2019,11919.4502,11958.84961,11881.75,11940.09961,11940.09961,613900,5.650391,1
20-11-2019,12004.75,12038.59961,11966.04981,11999.09961,11999.09961,646700,57.25,1
21-11-2019,12025.65039,12028.2002,11956.90039,11968.40039,11968.40039,557700,52.899414,1
22-11-2019,11967.29981,11968.09961,11883.5,11914.40039,11914.40039,486800,-151.299805,0
25-11-2019,11922.4502,12084.5,11919.75,12073.75,12073.75,534300,72.5,1
26-11-2019,12110.2002,12132.4502,12006.34961,12037.7002,12037.7002,1201300,-32.200195,0
27-11-2019,12068.5,12114.90039,12055.15039,12100.7002,12100.7002,584200,-19.050782,0
28-11-2019,12132.09961,12158.79981,12099.9502,12151.15039,12151.15039,620500,90.15039,1
29-11-2019,12146.2002,12147.40039,12017.40039,12056.04981,12056.04981,804400,88.84961,1
02-12-2019,12137.04981,12137.15039,12023.7002,12048.2002,12048.2002,720900,73.450196,1
03-12-2019,12067.65039,12068.59961,11956.40039,11994.2002,11994.2002,605800,-73.25,0
04-12-2019,11969.9502,12054.7002,11935.29981,12043.2002,12043.2002,747200,52.849609,1
05-12-2019,12071.25,12081.2002,11998.75,12018.40039,12018.40039,562200,125.849609,1
06-12-2019,12047.34961,12057.04981,11888.84961,11921.5,11921.5,609200,1.599609,1
09-12-2019,11939.09961,11981.9502,11888.04981,11937.5,11937.5,599100,93.700195,1
10-12-2019,11950.5,11953.2002,11844.7002,11856.79981,11856.79981,650200,-42.800782,0
11-12-2019,11867.34961,11923.2002,11832.29981,11910.15039,11910.15039,997700,-27.5,0
12-12-2019,11944.29981,12005.5,11934,11971.79981,11971.79981,752600,-60.299804,0
13-12-2019,12026.40039,12098.84961,12023.59961,12086.7002,12086.7002,597700,77.399414,1
16-12-2019,12131.34961,12134.65039,12046.29981,12053.9502,12053.9502,437700,-82.549805,0
17-12-2019,12082.4502,12182.75,12070.34961,12165,12165,499600,-24.650391,0
18-12-2019,12197,12237.7002,12163.4502,12221.65039,12221.65039,518900,-36.299804,0
19-12-2019,12223.40039,12268.34961,12191.15039,12259.7002,12259.7002,623100,-5.34961,0
20-12-2019,12266.4502,12293.90039,12252.75,12271.79981,12271.79981,810700,-27.299805,0
23-12-2019,12235.4502,12287.15039,12213.25,12262.75,12262.75,604800,54.700195,1
24-12-2019,12269.25,12283.7002,12202.09961,12214.54981,12214.54981,470300,85.299804,1
26-12-2019,12211.84961,12221.54981,12118.84961,12126.54981,12126.54981,520300,-72.899414,0
27-12-2019,12172.90039,12258.4502,12157.90039,12245.79981,12245.79981,383800,19.050782,1
30-12-2019,12274.90039,12286.4502,12213.79981,12255.84961,12255.84961,411100,78.649414,1
31-12-2019,12247.09961,12247.09961,12151.79981,12168.4502,12168.4502,426900,19.650391,1
01-01-2020,12202.15039,12222.2002,12165.29981,12182.5,12182.5,304100,-83.65039,0
02-01-2020,12198.54981,12289.90039,12195.25,12282.2002,12282.2002,407700,34.449218,1
03-01-2020,12261.09961,12265.59961,12191.34961,12226.65039,12226.65039,428800,177.549804,1
06-01-2020,12170.59961,12179.09961,11974.2002,11993.04981,11993.04981,396500,26.149414,1
07-01-2020,12079.09961,12152.15039,12005.34961,12052.9502,12052.9502,447800,-86.25,0
08-01-2020,11939.09961,12044.9502,11929.59961,12025.34961,12025.34961,446000,-62.75,0
09-01-2020,12153.15039,12224.04981,12132.54981,12215.90039,12215.90039,477500,14.200195,1
10-01-2020,12271,12311.2002,12213.2002,12256.79981,12256.79981,660600,-32.84961,0
13-01-2020,12296.7002,12337.75,12285.79981,12329.54981,12329.54981,501000,-29.200196,0
14-01-2020,12333.09961,12374.25,12308.7002,12362.29981,12362.29981,616300,6.100586,1
15-01-2020,12349.40039,12355.15039,12278.75,12343.29981,12343.29981,684400,-8.400391,0
16-01-2020,12347.09961,12389.04981,12315.79981,12355.5,12355.5,395700,-23.949218,0
17-01-2020,12328.40039,12385.4502,12321.40039,12352.34961,12352.34961,502100,205.950195,1
20-01-2020,12430.5,12430.5,12216.90039,12224.54981,12224.54981,491600,25.450196,1
21-01-2020,12195.29981,12230.04981,12162.29981,12169.84961,12169.84961,400,111.449218,1
22-01-2020,12218.34961,12225.04981,12087.90039,12106.90039,12106.90039,500,-56.599609,0
23-01-2020,12123.75,12189,12094.09961,12180.34961,12180.34961,867700,-73.700195,0
24-01-2020,12174.54981,12272.15039,12149.65039,12248.25,12248.25,593200,78.099609,1
27-01-2020,12197.09961,12216.59961,12107,12119,12119,441200,92.299804,1
28-01-2020,12148.09961,12163.54981,12024.5,12055.79981,12055.79981,478500,-14.599609,0
29-01-2020,12114.90039,12169.59961,12103.79981,12129.5,12129.5,514400,111.950195,1
30-01-2020,12147.75,12150.29981,12010.59961,12035.79981,12035.79981,538100,138.300782,1
31-01-2020,12100.40039,12103.54981,11945.84961,11962.09961,11962.09961,771300,-80.450196,0
03-02-2020,11627.4502,11749.84961,11614.5,11707.90039,11707.90039,669800,-193.400391,0
04-02-2020,11786.25,11986.15039,11783.40039,11979.65039,11979.65039,560400,-83.300782,0
05-02-2020,12005.84961,12098.15039,11953.34961,12089.15039,12089.15039,758000,-17.950195,0
06-02-2020,12120,12160.59961,12084.65039,12137.9502,12137.9502,565100,52.800782,1
07-02-2020,12151.15039,12154.7002,12073.9502,12098.34961,12098.34961,473500,70.849609,1
10-02-2020,12102.34961,12103.54981,11990.75,12031.5,12031.5,524700,0.5,1
11-02-2020,12108.40039,12172.29981,12099,12107.90039,12107.90039,480000,-50.200195,0
12-02-2020,12151,12231.75,12144.29981,12201.2002,12201.2002,411700,44.899414,1
13-02-2020,12219.54981,12225.65039,12139.79981,12174.65039,12174.65039,501200,76.700196,1
14-02-2020,12190.15039,12246.7002,12091.2002,12113.4502,12113.4502,622800,86,1
17-02-2020,12131.79981,12159.59961,12037,12045.79981,12045.79981,0,35.75,1
18-02-2020,12028.25,12030.75,11908.04981,11992.5,11992.5,676900,-35.300782,0
19-02-2020,12090.59961,12134.7002,12042.09961,12125.90039,12125.90039,513600,38.150391,1
20-02-2020,12119,12152,12071.4502,12080.84961,12080.84961,502600,183.149414,1
24-02-2020,12012.54981,12012.54981,11813.40039,11829.40039,11829.40039,490800,79.599609,1
25-02-2020,11877.5,11883.04981,11779.90039,11797.90039,11797.90039,461000,60.049805,1
26-02-2020,11738.54981,11783.25,11639.59961,11678.5,11678.5,567600,27.950195,1
27-02-2020,11661.25,11663.84961,11536.7002,11633.29981,11633.29981,608600,180.25,1
28-02-2020,11382,11384.79981,11175.04981,11201.75,11201.75,809900,254.599609,1
02-03-2020,11387.34961,11433,11036.25,11132.75,11132.75,680800,-85.75,0
03-03-2020,11217.54981,11342.25,11152.54981,11303.29981,11303.29981,696500,100.349609,1
04-03-2020,11351.34961,11356.59961,11082.15039,11251,11251,797700,37.049805,1
05-03-2020,11306.04981,11389.5,11244.59961,11269,11269,1352500,-46.799804,0
06-03-2020,10942.65039,11035.09961,10827.40039,10989.4502,10989.4502,1811000,290.59961,1
09-03-2020,10742.04981,10751.54981,10294.4502,10451.4502,10451.4502,1565500,-124.100586,0
11-03-2020,10334.29981,10545.09961,10334,10458.40039,10458.40039,1218500,449.799804,1
12-03-2020,10039.9502,10040.75,9508,9590.150391,9590.150391,1343500,-847.600586,0
13-03-2020,9107.599609,10159.40039,8555.150391,9955.200195,9955.200195,1388000,390.399414,1
16-03-2020,9587.799805,9602.200195,9165.099609,9197.400391,9197.400391,897700,318.350586,1
17-03-2020,9285.400391,9403.799805,8915.599609,8967.049805,8967.049805,935600,619.65039,1
18-03-2020,9088.450195,9127.549805,8407.049805,8468.799805,8468.799805,1516600,-200.15039,0
19-03-2020,8063.299805,8575.450195,7832.549805,8263.450195,8263.450195,925700,-461,0
20-03-2020,8284.450195,8883,8178.200195,8745.450195,8745.450195,1071500,335.450195,1
23-03-2020,7945.700195,8159.25,7583.600098,7610.25,7610.25,653500,47.25,1
24-03-2020,7848.299805,8036.950195,7511.100098,7801.049805,7801.049805,738400,-582.699707,0
25-03-2020,7735.149902,8376.75,7714.75,8317.849609,8317.849609,736900,-190.450195,0
26-03-2020,8451,8749.049805,8304.900391,8641.450195,8641.450195,865600,288.849609,1
27-03-2020,8949.099609,9038.900391,8522.900391,8660.25,8660.25,801500,104.850586,1
30-03-2020,8385.950195,8576,8244,8281.099609,8281.099609,593300,-68.400391,0
31-03-2020,8529.349609,8678.299805,8358,8597.75,8597.75,712700,330.299804,1
01-04-2020,8584.099609,8588.099609,8198.349609,8253.799805,8253.799805,506300,272.75,1
03-04-2020,8356.549805,8356.549805,8055.799805,8083.799805,8083.799805,697000,-345.90039,0
07-04-2020,8446.299805,8819.400391,8360.950195,8792.200195,8792.200195,814200,-59.849609,0
08-04-2020,8688.900391,9131.700195,8653.900391,8748.75,8748.75,896500,-138.850586,0
09-04-2020,8973.049805,9128.349609,8904.549805,9111.900391,9111.900391,742100,110.100586,1
13-04-2020,9103.950195,9112.049805,8912.400391,8993.849609,8993.849609,644000,271.100586,1
15-04-2020,9196.400391,9261.200195,8874.099609,8925.299805,8925.299805,879100,-141.549805,0
16-04-2020,8851.25,9053.75,8821.900391,8992.799805,8992.799805,719400,56.700195,1
17-04-2020,9323.450195,9324,9091.349609,9266.75,9266.75,684200,128.350586,1
20-04-2020,9390.200195,9390.849609,9230.799805,9261.849609,9261.849609,726400,35.5,1
21-04-2020,9016.950195,9044.400391,8909.400391,8981.450195,8981.450195,655100,-160.549805,0
22-04-2020,9026.75,9209.75,8946.25,9187.299805,9187.299805,734400,-81.550782,0
23-04-2020,9232.349609,9343.599609,9170.150391,9313.900391,9313.900391,666700,9.5,1
24-04-2020,9163.900391,9296.900391,9141.299805,9154.400391,9154.400391,659400,-22.59961,0
27-04-2020,9259.700195,9377.099609,9250.349609,9282.299805,9282.299805,512800,8.899414,1
28-04-2020,9389.799805,9404.400391,9260,9380.900391,9380.900391,614500,-144.75,0
29-04-2020,9408.599609,9599.849609,9392.349609,9553.349609,9553.349609,653000,-106.400391,0
30-04-2020,9753.5,9889.049805,9731.5,9859.900391,9859.900391,931200,240,1
04-05-2020,9533.5,9533.5,9266.950195,9293.5,9293.5,687500,223.800782,1
05-05-2020,9429.400391,9450.900391,9190.75,9205.599609,9205.599609,725200,-44.100586,0
06-05-2020,9226.799805,9346.900391,9116.5,9270.900391,9270.900391,722200,35,1
07-05-2020,9234.049805,9277.849609,9175.900391,9199.049805,9199.049805,708700,125.450195,1
08-05-2020,9376.950195,9382.650391,9238.200195,9251.5,9251.5,609100,108.950196,1
11-05-2020,9348.150391,9439.900391,9219.950195,9239.200195,9239.200195,704600,-27.700196,0
12-05-2020,9168.849609,9240.849609,9043.950195,9196.549805,9196.549805,805500,200.65039,1
13-05-2020,9584.200195,9584.5,9351.099609,9383.549805,9383.549805,846400,71.200195,1
14-05-2020,9213.950195,9281.099609,9119.75,9142.75,9142.75,602600,45.550782,1
15-05-2020,9182.400391,9182.400391,9050,9136.849609,9136.849609,575900,335.049805,1
18-05-2020,9158.299805,9158.299805,8806.75,8823.25,8823.25,773000,82.600586,1
19-05-2020,8961.700195,9030.349609,8855.299805,8879.099609,8879.099609,762200,-177.399414,0
20-05-2020,8889.150391,9093.799805,8875.349609,9066.549805,9066.549805,622300,-26.799805,0
21-05-2020,9079.450195,9178.549805,9056.099609,9106.25,9106.25,631500,28.650391,1
22-05-2020,9067.900391,9149.599609,8968.549805,9039.25,9039.25,675800,70.700195,1
26-05-2020,9099.75,9161.650391,8996.650391,9029.049805,9029.049805,655000,-232.75,0
27-05-2020,9082.200195,9334,9004.25,9314.950195,9314.950195,763500,-125.149414,0
28-05-2020,9364.950195,9511.25,9336.5,9490.099609,9490.099609,837900,-158.09961,0
29-05-2020,9422.200195,9598.849609,9376.900391,9580.299805,9580.299805,967000,-99.300782,0
01-06-2020,9726.849609,9931.599609,9706.950195,9826.150391,9826.150391,794200,-98.25,0
02-06-2020,9880.849609,9995.599609,9824.049805,9979.099609,9979.099609,770200,46.75,1
03-06-2020,10108.29981,10176.2002,10035.54981,10061.54981,10061.54981,794700,25.150391,1
04-06-2020,10054.25,10123.84961,9944.25,10029.09961,10029.09961,775100,-48.350586,0
05-06-2020,10093.79981,10177.79981,10040.75,10142.15039,10142.15039,987100,159.299805,1
08-06-2020,10326.75,10328.5,10120.25,10167.4502,10167.4502,936500,134.5,1
09-06-2020,10181.15039,10291.15039,10021.4502,10046.65039,10046.65039,754200,-43.550782,0
10-06-2020,10072.59961,10148.75,10036.84961,10116.15039,10116.15039,632400,192.099609,1
11-06-2020,10094.09961,10112.04981,9885.049805,9902,9902,715500,-427.950196,0
12-06-2020,9544.950195,9996.049805,9544.349609,9972.900391,9972.900391,796300,105.649414,1
15-06-2020,9919.349609,9943.349609,9726.349609,9813.700195,9813.700195,716100,100.799805,1
16-06-2020,10014.79981,10046.15039,9728.5,9914,9914,899900,-4.450196,0
17-06-2020,9876.700195,10003.59961,9833.799805,9881.150391,9881.150391,685400,-228.400391,0
18-06-2020,9863.25,10111.2002,9845.049805,10091.65039,10091.65039,622900,-125.400391,0
19-06-2020,10119,10272.40039,10072.65039,10244.40039,10244.40039,892100,7.549805,1
22-06-2020,10318.75,10393.65039,10277.59961,10311.2002,10311.2002,685400,-123.049805,0
23-06-2020,10347.9502,10484.7002,10301.75,10471,10471,669200,223.950195,1
24-06-2020,10529.25,10553.15039,10281.9502,10305.29981,10305.29981,854800,-53.350586,0
25-06-2020,10235.54981,10361.79981,10194.5,10288.90039,10288.90039,994200,-4.099609,0
26-06-2020,10378.90039,10409.84961,10311.25,10383,10383,671900,-0.450196,0
29-06-2020,10311.9502,10337.9502,10223.59961,10312.40039,10312.40039,574500,80.5,1
30-06-2020,10382.59961,10401.04981,10267.34961,10302.09961,10302.09961,556200,-106.25,0
01-07-2020,10323.79981,10447.04981,10299.59961,10430.04981,10430.04981,573600,-58.65039,0
02-07-2020,10493.04981,10598.2002,10485.54981,10551.7002,10551.7002,597400,7.600586,1
03-07-2020,10614.9502,10631.29981,10562.65039,10607.34961,10607.34961,525200,-39.800782,0
06-07-2020,10723.84961,10811.40039,10695.09961,10763.65039,10763.65039,571200,3.199218,1
07-07-2020,10802.84961,10813.79981,10689.7002,10799.65039,10799.65039,636800,112.900391,1
08-07-2020,10818.65039,10847.84961,10676.54981,10705.75,10705.75,767900,-57.90039,0
09-07-2020,10755.54981,10836.84961,10733,10813.4502,10813.4502,618700,-3.950196,0
10-07-2020,10764.09961,10819.40039,10713,10768.04981,10768.04981,590700,49.149414,1
13-07-2020,10851.84961,10894.04981,10756.04981,10802.7002,10802.7002,554100,143.5,1
14-07-2020,10750.84961,10755.65039,10562.90039,10607.34961,10607.34961,532400,82.799805,1
15-07-2020,10701,10827.4502,10577.75,10618.2002,10618.2002,715900,-33.75,0
16-07-2020,10706.2002,10755.29981,10595.2002,10739.9502,10739.9502,694400,-149.700195,0
17-07-2020,10752,10933.4502,10749.65039,10901.7002,10901.7002,676900,-22.75,0
20-07-2020,10999.4502,11037.90039,10953,11022.2002,11022.2002,554300,-36.150391,0
21-07-2020,11126.09961,11179.54981,11113.25,11162.25,11162.25,772000,98.600586,1
22-07-2020,11231.2002,11238.09961,11056.54981,11132.59961,11132.59961,765100,-80.450195,0
23-07-2020,11135,11239.79981,11103.15039,11215.4502,11215.4502,621600,-44.200196,0
24-07-2020,11149.9502,11225.40039,11090.29981,11194.15039,11194.15039,678900,93.200195,1
27-07-2020,11225,11225,11087.84961,11131.79981,11131.79981,588100,-146.450196,0
28-07-2020,11154.09961,11317.75,11151.40039,11300.54981,11300.54981,683900,74.050782,1
29-07-2020,11276.90039,11341.40039,11149.75,11202.84961,11202.84961,600700,152.149414,1
30-07-2020,11254.29981,11299.9502,11084.9502,11102.15039,11102.15039,677800,66.049805,1
31-07-2020,11139.5,11150.40039,11026.65039,11073.4502,11073.4502,642600,165.950196,1
03-08-2020,11057.54981,11058.04981,10882.25,10891.59961,10891.59961,680900,-148.599609,0
04-08-2020,10946.65039,11112.25,10908.09961,11095.25,11095.25,625700,54.099609,1
05-08-2020,11155.75,11225.65039,11064.04981,11101.65039,11101.65039,667600,-14.450196,0
06-08-2020,11185.7002,11256.79981,11127.29981,11200.15039,11200.15039,600400,-27.399414,0
07-08-2020,11186.65039,11231.90039,11142.04981,11214.04981,11214.04981,452600,0.099609,1
10-08-2020,11270.25,11337.29981,11238,11270.15039,11270.15039,492000,-0.25,0
11-08-2020,11322.25,11373.59961,11299.15039,11322.5,11322.5,586100,-19.400391,0
12-08-2020,11289,11322,11242.65039,11308.40039,11308.40039,609900,34.399414,1
13-08-2020,11334.84961,11359.29981,11269.9502,11300.4502,11300.4502,562400,174.899414,1
14-08-2020,11353.29981,11366.25,11111.4502,11178.40039,11178.40039,645100,1.800782,1
17-08-2020,11248.90039,11267.09961,11144.5,11247.09961,11247.09961,634000,-125.549804,0
18-08-2020,11259.79981,11401.7002,11253.15039,11385.34961,11385.34961,579200,43.75,1
19-08-2020,11452.15039,11460.34961,11394.09961,11408.40039,11408.40039,626200,5.25,1
20-08-2020,11317.4502,11361.4502,11289.79981,11312.2002,11312.2002,791600,38.050782,1
21-08-2020,11409.65039,11418.5,11362.2002,11371.59961,11371.59961,668700,-54.450195,0
24-08-2020,11412,11497.25,11410.65039,11466.4502,11466.4502,532900,40.849609,1
25-08-2020,11513.09961,11525.90039,11423.34961,11472.25,11472.25,638200,-36.75,0
26-08-2020,11512.84961,11561.75,11461.84961,11549.59961,11549.59961,743400,50.049805,1
27-08-2020,11609.29981,11617.34961,11540.59961,11559.25,11559.25,719800,-44.649414,0
28-08-2020,11602.9502,11686.04981,11589.40039,11647.59961,11647.59961,807000,390.049805,1
31-08-2020,11777.54981,11794.25,11325.84961,11387.5,11387.5,1371800,-5.950195,0
01-09-2020,11464.29981,11553.54981,11366.90039,11470.25,11470.25,783800,-56.450195,0
02-09-2020,11478.54981,11554.75,11430.40039,11535,11535,593500,38.75,1
03-09-2020,11566.2002,11584.9502,11507.65039,11527.4502,11527.4502,607100,20.550782,1
04-09-2020,11354.40039,11452.04981,11303.65039,11333.84961,11333.84961,681300,4.549804,1
07-09-2020,11359.59961,11381.15039,11251.7002,11355.04981,11355.04981,560300,61.200196,1
08-09-2020,11378.54981,11437.25,11290.4502,11317.34961,11317.34961,572200,-59.400391,0
09-09-2020,11218.59961,11298.15039,11185.15039,11278,11278,728900,-85.950195,0
10-09-2020,11363.29981,11464.04981,11327.40039,11449.25,11449.25,679400,-16.65039,0
11-09-2020,11447.79981,11493.5,11419.90039,11464.4502,11464.4502,554800,100.100586,1
14-09-2020,11540.15039,11568.90039,11383.54981,11440.04981,11440.04981,642300,-34.59961,0
15-09-2020,11487.2002,11535.9502,11442.25,11521.79981,11521.79981,506700,-66.09961,0
16-09-2020,11538.4502,11618.09961,11516.75,11604.54981,11604.54981,527800,23.300782,1
17-09-2020,11539.40039,11587.2002,11498.5,11516.09961,11516.09961,0,79.149414,1
18-09-2020,11584.09961,11584.09961,11446.09961,11504.9502,11504.9502,764200,253.25,1
21-09-2020,11503.79981,11535.25,11218.5,11250.54981,11250.54981,602900,148.099609,1
22-09-2020,11301.75,11302.2002,11084.65039,11153.65039,11153.65039,672200,126.900391,1
23-09-2020,11258.75,11259.54981,11024.40039,11131.84961,11131.84961,714900,205.450195,1
24-09-2020,11011,11015.29981,10790.2002,10805.54981,10805.54981,706100,-139.849609,0
25-09-2020,10910.40039,11072.59961,10854.84961,11050.25,11050.25,559600,-86.700196,0
28-09-2020,11140.84961,11239.34961,11099.84961,11227.54981,11227.54981,472800,66.199218,1
29-09-2020,11288.59961,11305.40039,11181,11222.40039,11222.40039,498300,-3.09961,0
30-09-2020,11244.4502,11295.40039,11184.54981,11247.54981,11247.54981,499300,-52.5,0
01-10-2020,11364.4502,11428.59961,11347.04981,11416.9502,11416.9502,447700,-15.549804,0
05-10-2020,11487.79981,11578.04981,11452.29981,11503.34961,11503.34961,530600,-58.950196,0
06-10-2020,11603.4502,11680.29981,11564.29981,11662.40039,11662.40039,561400,-59.599609,0
07-10-2020,11679.25,11763.04981,11629.34961,11738.84961,11738.84961,513400,0.800782,1
08-10-2020,11835.40039,11905.7002,11791.15039,11834.59961,11834.59961,608800,-62.15039,0
09-10-2020,11852.04981,11938.59961,11805.2002,11914.2002,11914.2002,611100,42.59961,1
12-10-2020,11973.54981,12022.04981,11867.2002,11930.9502,11930.9502,522600,0.150391,1
13-10-2020,11934.65039,11988.2002,11888.90039,11934.5,11934.5,458300,-53.649414,0
14-10-2020,11917.40039,11997.2002,11822.15039,11971.04981,11971.04981,569200,343.100586,1
15-10-2020,12023.4502,12025.4502,11661.29981,11680.34961,11680.34961,608900,-35.049804,0
16-10-2020,11727.40039,11789.75,11667.84961,11762.4502,11762.4502,555800,6.15039,1
19-10-2020,11879.2002,11898.25,11820.40039,11873.04981,11873.04981,541400,-35.799805,0
20-10-2020,11861,11949.25,11837.25,11896.79981,11896.79981,453600,20.899414,1
21-10-2020,11958.54981,12018.65039,11775.75,11937.65039,11937.65039,623700,-6.450195,0
22-10-2020,11890,11939.54981,11823.4502,11896.4502,11896.4502,544900,27.550782,1
23-10-2020,11957.90039,11974.54981,11908.75,11930.34961,11930.34961,502300,169.650391,1
26-10-2020,11937.40039,11942.84961,11711.7002,11767.75,11767.75,519800,-82.300782,0
27-10-2020,11807.09961,11899.04981,11723,11889.40039,11889.40039,616300,193,1
28-10-2020,11922.59961,11929.40039,11684.84961,11729.59961,11729.59961,704000,-37.5,0
29-10-2020,11633.29981,11744.15039,11606.4502,11670.79981,11670.79981,555000,36.049804,1
30-10-2020,11678.4502,11748.9502,11535.4502,11642.40039,11642.40039,553700,28.199218,1
02-11-2020,11697.34961,11725.65039,11557.40039,11669.15039,11669.15039,568400,-79.049805,0
03-11-2020,11734.4502,11836.2002,11723.29981,11813.5,11813.5,674300,-125.150391,0
04-11-2020,11783.34961,11929.65039,11756.40039,11908.5,11908.5,667300,-57.899414,0
05-11-2020,12062.40039,12131.09961,12027.59961,12120.29981,12120.29981,632500,-106.899414,0
06-11-2020,12156.65039,12280.40039,12131.84961,12263.54981,12263.54981,576800,-61.649414,0
09-11-2020,12399.40039,12474.04981,12367.34961,12461.04981,12461.04981,553400,-74.699218,0
10-11-2020,12556.40039,12643.90039,12475.25,12631.09961,12631.09961,847500,-68.550782,0
11-11-2020,12680.59961,12769.75,12571.09961,12749.15039,12749.15039,880500,11.350586,1
12-11-2020,12702.15039,12741.15039,12624.84961,12690.79981,12690.79981,622000,-60.25,0
13-11-2020,12659.7002,12735.9502,12607.7002,12719.9502,12719.9502,513900,58.299805,1
17-11-2020,12932.5,12934.04981,12797.09961,12874.2002,12874.2002,707700,-78.150391,0
18-11-2020,12860.09961,12948.84961,12819.34961,12938.25,12938.25,731300,67.799805,1
19-11-2020,12839.5,12963,12745.75,12771.7002,12771.7002,768800,-45.649414,0
20-11-2020,12813.40039,12892.4502,12730.25,12859.04981,12859.04981,664000,33.84961,1
23-11-2020,12960.29981,12968.84961,12825.7002,12926.4502,12926.4502,633100,-52.550782,0
24-11-2020,13002.59961,13079.09961,12978,13055.15039,13055.15039,571900,271.599609,1
25-11-2020,13130,13145.84961,12833.65039,12858.40039,12858.40039,679000,-80.549805,0
26-11-2020,12906.4502,13018,12790.40039,12987,12987,549800,43.09961,1
27-11-2020,13012.04981,13035.29981,12914.29981,12968.9502,12968.9502,1162400,-46.84961,0
01-12-2020,13062.2002,13128.40039,12962.79981,13109.04981,13109.04981,583600,7.650391,1
02-12-2020,13121.40039,13128.5,12983.54981,13113.75,13113.75,717700,81.399414,1
03-12-2020,13215.29981,13216.59961,13107.90039,13133.90039,13133.90039,713700,-81.149414,0
04-12-2020,13177.40039,13280.04981,13152.84961,13258.54981,13258.54981,640500,-90.900391,0
07-12-2020,13264.84961,13366.65039,13241.9502,13355.75,13355.75,591700,0.899414,1
08-12-2020,13393.84961,13435.4502,13311.04981,13392.9502,13392.9502,543200,-71,0
09-12-2020,13458.09961,13548.90039,13449.59961,13529.09961,13529.09961,502600,10.200195,1
10-12-2020,13488.5,13503.54981,13399.29981,13478.29981,13478.29981,553400,-1.549804,0
11-12-2020,13512.29981,13579.34961,13402.84961,13513.84961,13513.84961,787700,13.299804,1
